generator_id,a_i,b_i,pmin,pmax
3389,5.97,0.01988,35.08,195.51999999999998
3390,21.67,0.00725,16.95,176.78
3391,13.08,0.02015,12.55,87.32
3392,27.45,0.00724,23.21,216.71
3393,27.2,0.02898,19.25,102.84
3394,13.13,0.02289,45.56,164.22
3395,27.52,0.0247,12.2,79.41
3396,29.9,0.0226,17.06,157.55
3397,25.64,0.01974,31.95,138.26999999999998
3398,26.12,0.01625,29.24,132.22
3399,11.23,0.02646,11.83,185.88000000000002
3400,19.42,0.02892,10.29,61.72
3401,6.68,0.01748,49.52,219.21
3402,7.37,0.02829,36.35,172.07
3403,29.97,0.01958,24.62,222.53
3404,13.17,0.01846,28.82,167.23999999999998
3405,23.7,0.01636,20.66,78.97
3406,25.17,0.01023,23.79,81.39
3407,26.45,0.00509,35.96,218.43
3408,29.94,0.01104,45.31,221.49
3409,11.04,0.01774,17.37,119.25
3410,6.01,0.0145,43.61,186.31
3411,15.28,0.01621,14.86,138.3
3412,8.25,0.02952,18.6,213.67
3413,5.56,0.01376,11.49,203.98000000000002
3414,14.01,0.0163,15.63,213.21
3415,24.59,0.00834,46.69,226.66
3416,19.15,0.0062,28.38,214.81
3417,12.82,0.02439,13.11,95.7
3418,21.36,0.01927,48.39,223.04000000000002
3419,10.8,0.02402,45.16,201.49
3420,5.36,0.00875,40.19,234.60999999999999
3421,24.11,0.0193,47.34,183.03
3422,20.59,0.01134,18.81,81.59
3423,24.06,0.0107,43.45,183.06
3424,5.97,0.00529,37.6,190.59
3425,25.93,0.00826,44.79,127.84
3426,20.49,0.01273,41.88,151.0
3427,19.08,0.00792,23.86,163.64
3428,20.62,0.02965,40.98,147.1
3429,26.61,0.01272,20.5,126.74
3430,19.67,0.00826,23.14,93.1
3431,19.52,0.00998,14.32,205.43
3432,29.77,0.01969,47.4,209.97
3433,23.92,0.0066,21.64,71.83
3434,16.06,0.02656,30.82,195.66
3435,22.68,0.02904,25.65,186.62
3436,14.73,0.01117,48.4,99.86
3437,10.72,0.01625,23.4,128.84
3438,19.92,0.00555,41.14,182.14999999999998
3439,28.2,0.02102,44.22,162.13
3440,28.23,0.01535,27.42,194.12
3441,13.55,0.01175,25.13,138.95
3442,18.19,0.01017,39.91,112.99
3443,10.29,0.02135,46.52,242.98000000000002
3444,29.89,0.01541,40.2,126.51
3445,29.53,0.00949,19.09,176.74
3446,21.24,0.02223,45.53,117.0
3447,25.11,0.01913,25.5,124.85
3448,22.88,0.02647,33.05,149.35
3449,19.83,0.00794,43.26,122.09
3450,6.33,0.02464,17.54,135.03
3451,16.37,0.02184,41.38,114.94999999999999
3452,21.87,0.00788,33.85,167.7
3453,21.94,0.02237,45.73,195.29
3454,14.33,0.01604,16.88,76.25
3455,28.54,0.02862,26.83,207.5
3456,9.18,0.00854,43.31,121.08
3457,17.51,0.02107,10.77,94.57
3458,22.27,0.01455,14.49,163.69
3459,22.43,0.02892,49.62,169.93
3460,21.22,0.01325,21.22,146.13
3461,11.88,0.02905,49.02,118.24000000000001
3462,8.91,0.02754,17.3,188.16000000000003
3463,20.9,0.01176,24.44,167.0
3464,19.98,0.02509,40.11,110.42
3465,9.48,0.02989,36.31,142.41
3466,22.63,0.01132,33.24,204.8
3467,16.38,0.01592,31.2,166.45
3468,21.69,0.018,43.74,110.03999999999999
3469,25.93,0.01237,19.4,125.32
3470,9.24,0.00538,27.7,114.10000000000001
3471,5.48,0.0105,16.22,143.84
3472,24.48,0.01205,33.84,210.34
3473,20.24,0.01609,20.02,135.46
3474,22.49,0.00928,23.35,138.35
3475,25.95,0.02683,28.85,214.65
3476,25.07,0.02262,11.07,147.5
3477,29.02,0.00713,13.68,148.61
3478,18.4,0.02125,37.44,126.73
3479,17.21,0.02134,27.16,168.32
3480,15.05,0.02891,44.59,180.98
3481,8.84,0.00508,37.79,147.32
3482,19.32,0.0112,10.32,208.92
3483,11.93,0.02819,34.67,216.95
3484,28.03,0.0283,13.75,176.19
3485,19.58,0.02301,41.24,171.84
3486,19.82,0.02414,49.66,168.97
3487,13.87,0.00729,31.25,108.98
3488,6.3,0.01785,37.31,133.17000000000002
3489,5.79,0.01079,19.49,185.58
3490,15.58,0.00953,27.5,145.56
3491,7.11,0.02526,44.24,226.58
3492,20.17,0.00838,16.7,88.89
3493,27.02,0.01672,20.62,146.87
3494,27.07,0.02846,27.82,174.85999999999999
3495,21.48,0.00965,38.49,166.02
3496,10.28,0.02945,25.04,208.42
3497,26.57,0.02986,47.11,245.54000000000002
3498,27.15,0.01889,13.78,81.16
3499,9.92,0.00925,24.83,94.32
3500,23.44,0.0129,38.36,107.91
3501,12.16,0.01561,19.04,171.22
3502,25.07,0.01273,36.26,142.16
3503,29.93,0.01202,16.57,176.57
3504,5.75,0.02931,12.24,123.05999999999999
3505,27.43,0.00883,14.84,158.98
3506,20.57,0.02333,47.2,212.68
3507,29.33,0.00501,32.07,164.29999999999998
3508,16.63,0.0199,41.85,172.78
3509,26.18,0.0279,23.31,86.55
3510,6.56,0.0122,33.71,145.33
3511,13.38,0.00964,29.8,161.67000000000002
3512,6.68,0.02129,47.83,167.13
3513,29.38,0.02282,39.9,225.02
3514,25.42,0.0222,39.22,225.2
3515,26.31,0.01298,11.85,185.14
3516,28.45,0.01131,31.99,138.28
3517,7.13,0.0289,28.68,186.27
3518,14.64,0.02808,47.11,156.4
3519,6.78,0.01643,20.29,105.18
3520,10.27,0.02615,20.79,122.22999999999999
3521,10.73,0.01631,26.45,87.09
3522,16.73,0.01561,19.73,119.5
3523,11.71,0.00892,15.17,134.28
3524,7.52,0.01566,44.3,237.62
3525,9.19,0.01844,32.33,129.34
3526,8.68,0.00556,44.45,229.82
3527,29.33,0.0161,43.25,127.58
3528,23.98,0.02453,21.28,99.93
3529,29.19,0.022,31.91,159.76
3530,15.99,0.02088,13.33,164.21
3531,11.96,0.02774,46.61,103.25999999999999
3532,24.96,0.00545,26.17,109.33
3533,13.16,0.01893,25.75,144.1
3534,12.48,0.02468,22.11,121.76
3535,10.81,0.01853,28.43,185.32
3536,8.24,0.0131,20.07,146.74
3537,11.41,0.00841,24.99,99.03999999999999
3538,13.88,0.02719,42.0,226.17
3539,21.85,0.01677,43.37,137.31
3540,6.56,0.02695,22.17,181.83999999999997
3541,10.26,0.01965,28.76,195.75
3542,25.23,0.02185,44.95,239.42000000000002
3543,8.67,0.02511,12.11,136.89
3544,13.57,0.02148,45.57,187.95
3545,26.62,0.01495,18.77,119.0
3546,8.87,0.01784,37.14,188.87
3547,7.07,0.02508,33.3,152.81
3548,17.11,0.01434,32.12,147.77
3549,12.56,0.0147,44.37,222.69
3550,19.09,0.00739,14.06,71.59
3551,25.1,0.02786,23.88,206.17
3552,8.43,0.00728,31.53,209.34
3553,19.52,0.02121,42.45,168.4
3554,17.64,0.01533,18.66,142.19
3555,8.6,0.01514,42.12,146.39
3556,20.6,0.02199,25.99,225.12
3557,11.84,0.00668,17.56,84.24000000000001
3558,17.2,0.01984,40.36,178.89
3559,7.06,0.0243,13.64,165.89
3560,16.49,0.02571,30.59,220.74
3561,12.66,0.00926,12.56,179.59
3562,25.56,0.02744,24.26,170.84
3563,6.42,0.0214,34.04,101.56
3564,15.47,0.02705,32.24,138.3
3565,16.46,0.01713,26.19,97.02
3566,23.13,0.01855,27.16,209.34
3567,19.36,0.02798,19.07,181.51
3568,21.68,0.0275,28.24,191.87
3569,24.43,0.0162,48.13,195.97
3570,26.56,0.01186,44.02,170.08
3571,12.85,0.01483,15.81,88.31
3572,18.45,0.01469,11.19,110.64
3573,26.0,0.01217,47.34,117.88000000000001
3574,29.74,0.01171,31.07,189.81
3575,27.24,0.02653,31.51,105.54
3576,14.29,0.00675,41.23,196.54999999999998
3577,9.88,0.02194,22.59,176.43
3578,17.23,0.00932,29.28,148.18
3579,23.54,0.01361,48.75,119.03
3580,17.31,0.00654,36.89,134.11
3581,17.08,0.01175,16.15,114.16
3582,25.96,0.02421,15.33,170.39000000000001
3583,14.04,0.02713,18.17,85.23
3584,26.49,0.01054,40.67,215.03000000000003
3585,15.17,0.01659,21.82,185.97
3586,13.21,0.01676,10.86,88.81
3587,16.35,0.02684,47.77,205.64000000000001
3588,24.06,0.02407,16.79,167.07
3589,8.15,0.01783,10.38,172.6
3590,9.91,0.02177,19.49,97.83
3591,28.79,0.02618,19.4,93.03999999999999
3592,9.39,0.00524,26.88,112.35
3593,19.19,0.01507,46.82,151.7
3594,19.48,0.02768,45.17,214.22000000000003
3595,17.24,0.02351,28.28,188.97
3596,21.12,0.01857,26.44,215.26
3597,10.75,0.01824,32.2,90.99000000000001
3598,18.82,0.01369,19.74,71.47
3599,14.3,0.01801,12.09,166.96
3600,21.54,0.02138,47.57,139.46
3601,8.53,0.01546,17.47,117.58
3602,19.27,0.02285,17.94,149.96
3603,9.63,0.02653,28.9,94.25999999999999
3604,11.97,0.00887,29.66,176.06
3605,10.47,0.01629,10.74,109.50999999999999
3606,9.57,0.0152,15.92,160.82999999999998
3607,25.64,0.02219,25.13,200.23
3608,12.14,0.01125,37.35,113.02000000000001
3609,28.18,0.02101,19.14,208.76999999999998
3610,29.25,0.02694,26.92,156.51999999999998
3611,19.28,0.01545,32.29,220.73
3612,8.58,0.02778,45.54,126.69999999999999
3613,14.36,0.02983,23.04,163.72
3614,24.94,0.00765,15.34,125.92
3615,14.18,0.01083,29.57,195.7
3616,7.18,0.02876,39.87,180.76
3617,18.92,0.02896,14.39,138.57
3618,26.13,0.00744,26.99,213.94
3619,24.9,0.00537,10.71,117.28
3620,9.38,0.00903,11.34,94.34
3621,21.82,0.0299,29.32,170.54
3622,10.51,0.0095,21.93,165.53
3623,10.46,0.01756,43.8,159.66
3624,26.85,0.02621,34.09,157.07999999999998
3625,11.24,0.00551,28.16,222.09
3626,11.58,0.02011,26.32,186.22
3627,5.02,0.01193,29.89,96.48
3628,26.77,0.02656,11.62,93.44
3629,24.81,0.01209,45.71,242.05
3630,20.68,0.02217,49.93,208.9
3631,23.76,0.02186,17.26,204.51999999999998
3632,8.8,0.01054,14.82,110.4
3633,16.46,0.00587,15.74,177.02
3634,13.78,0.01523,36.44,193.54
3635,7.34,0.01223,36.46,130.66
3636,17.15,0.02522,43.92,176.54000000000002
3637,28.02,0.02501,40.07,184.18
3638,6.0,0.01643,27.99,150.16
3639,12.29,0.02016,34.51,208.59
3640,10.19,0.02011,37.53,212.46
3641,10.95,0.02568,30.51,208.1
3642,27.71,0.01563,29.03,199.54
3643,16.7,0.01189,35.8,159.01
3644,16.66,0.01163,32.3,139.51999999999998
3645,24.01,0.0184,35.76,210.47
3646,8.86,0.01623,34.51,158.04
3647,17.18,0.016,38.77,125.72999999999999
3648,15.75,0.00728,35.71,161.81
3649,19.92,0.02297,30.79,102.07
3650,29.99,0.01034,37.27,191.01000000000002
3651,24.24,0.00992,27.98,128.37
3652,14.95,0.01532,19.67,108.77
3653,25.69,0.01069,10.06,203.54
3654,9.27,0.0196,32.4,198.93
3655,5.76,0.01429,33.63,201.69
3656,10.11,0.01622,48.88,192.44
3657,13.51,0.01843,24.46,200.34
3658,17.76,0.01009,25.77,189.64000000000001
3659,20.38,0.00889,18.07,157.89
3660,27.77,0.02701,12.82,206.98999999999998
3661,17.75,0.01584,40.91,119.64999999999999
3662,17.53,0.0153,19.99,211.5
3663,6.26,0.00589,34.36,144.57999999999998
3664,5.87,0.01745,37.51,166.76999999999998
3665,18.78,0.01885,28.85,97.25999999999999
3666,15.95,0.01897,45.05,176.07
3667,25.98,0.02268,27.75,169.43
3668,9.02,0.00944,21.4,221.06
3669,5.62,0.01131,45.84,242.12
3670,16.23,0.02527,44.46,239.42000000000002
3671,10.94,0.02868,16.56,118.82000000000001
3672,6.24,0.0084,11.04,209.73
3673,23.11,0.01744,13.6,131.92
3674,7.79,0.01035,21.46,199.24
3675,20.21,0.0065,48.89,131.34
3676,12.03,0.01314,32.34,158.21
3677,9.34,0.00859,24.93,219.83
3678,14.49,0.02275,45.55,237.60000000000002
3679,25.04,0.01834,28.13,180.69
3680,14.8,0.0086,22.61,192.27999999999997
3681,23.77,0.00523,47.65,124.10999999999999
3682,8.14,0.0252,43.98,202.23
3683,24.32,0.0094,43.75,186.46
3684,10.92,0.02016,30.49,94.22
3685,21.93,0.01342,41.58,108.55
3686,19.14,0.01964,17.17,83.44
3687,28.23,0.01289,32.93,191.58
3688,14.68,0.00717,49.35,120.61000000000001
3689,6.65,0.01057,21.64,141.8
3690,5.48,0.0097,41.77,145.32
3691,25.67,0.0157,29.62,162.20000000000002
3692,18.12,0.02146,11.59,167.56
3693,24.38,0.0116,40.52,193.23000000000002
3694,10.86,0.0053,16.74,144.07
3695,13.63,0.01797,35.26,154.91
3696,5.75,0.02014,13.43,123.1
3697,29.04,0.02907,47.87,227.16
3698,21.7,0.01974,21.67,121.3
3699,28.33,0.01678,19.06,107.96000000000001
3700,11.64,0.01934,15.17,176.67
3701,20.29,0.0282,47.84,151.8
3702,21.96,0.02571,38.48,215.53
3703,12.94,0.01307,39.67,138.85000000000002
3704,26.2,0.01093,29.98,185.26999999999998
3705,28.68,0.01157,28.99,85.76
3706,27.12,0.01761,14.4,122.23
3707,23.48,0.0236,32.39,133.87
3708,11.94,0.01758,19.88,192.38
3709,12.04,0.00669,49.09,244.15
3710,29.08,0.02309,41.86,160.99
3711,5.26,0.02515,26.52,200.25
3712,22.9,0.01224,16.05,171.0
3713,22.66,0.0216,41.41,236.52
3714,20.57,0.01566,14.88,186.54999999999998
3715,29.75,0.02723,17.57,79.19
3716,12.8,0.02613,18.46,175.45000000000002
3717,13.5,0.01814,32.28,162.6
3718,6.97,0.02229,41.48,93.94999999999999
3719,16.07,0.02708,22.57,110.27000000000001
3720,11.53,0.01739,13.39,201.64999999999998
3721,13.58,0.01283,28.58,217.49
3722,25.86,0.02384,39.92,209.75
3723,28.39,0.0105,18.87,216.14000000000001
3724,9.64,0.01471,18.8,189.78
3725,14.31,0.02664,47.89,99.42
3726,28.22,0.02311,48.17,141.35000000000002
3727,6.55,0.0151,49.62,104.21000000000001
3728,7.31,0.01037,42.31,106.43
3729,9.07,0.0139,17.53,100.36
3730,19.88,0.0121,18.48,144.01
3731,8.76,0.0094,23.61,200.74
3732,29.2,0.02358,22.73,202.03
3733,16.17,0.0113,48.26,190.69
3734,17.54,0.01635,41.56,230.79
3735,11.17,0.01465,38.96,163.97
3736,16.77,0.02955,17.44,200.8
3737,21.55,0.01478,46.38,164.49
3738,23.78,0.007,43.11,134.69
3739,23.85,0.00725,16.55,204.01000000000002
3740,19.45,0.01977,44.85,153.04
3741,27.61,0.01998,20.89,146.4
3742,25.44,0.01547,13.23,112.56
3743,23.93,0.0158,36.27,185.70000000000002
3744,6.39,0.00635,36.15,235.4
3745,5.17,0.01791,13.8,67.63
3746,10.31,0.01762,22.75,207.73
3747,21.59,0.00874,49.71,100.30000000000001
3748,15.28,0.0076,37.14,141.76999999999998
3749,15.06,0.00809,39.2,114.49000000000001
3750,27.11,0.00753,18.52,182.12
3751,27.39,0.02024,13.15,70.74000000000001
3752,27.73,0.00991,21.08,154.10000000000002
3753,12.85,0.01129,19.96,114.19999999999999
3754,22.28,0.00934,19.38,89.42999999999999
3755,11.79,0.02895,17.71,183.48000000000002
3756,9.77,0.02637,32.99,115.6
3757,9.62,0.01076,23.12,106.67
3758,13.55,0.01319,42.81,134.07
3759,15.75,0.01025,17.36,155.38
3760,25.77,0.0173,28.59,177.54
3761,8.0,0.00549,10.55,63.19
3762,23.37,0.02178,29.27,115.55
3763,18.29,0.01808,12.23,126.88000000000001
3764,12.2,0.02747,49.11,148.91
3765,17.32,0.00911,41.62,224.25
3766,12.5,0.0251,29.6,197.76
3767,19.9,0.0248,13.46,157.34
3768,15.85,0.00818,33.7,134.41
3769,9.11,0.01496,40.35,195.45
3770,7.91,0.00925,17.63,194.18
3771,18.67,0.01137,32.73,171.95
3772,27.56,0.01158,42.57,210.23999999999998
3773,13.6,0.01891,40.73,203.1
3774,23.33,0.01529,42.12,177.88
3775,21.47,0.02869,45.17,142.0
3776,28.29,0.00816,47.51,209.38
3777,25.52,0.02934,26.22,107.24
3778,19.17,0.01077,32.75,199.67
3779,21.43,0.02432,41.63,212.31
3780,27.46,0.01347,37.89,211.20999999999998
3781,14.99,0.00858,49.82,170.76
3782,13.17,0.02645,10.55,89.42
3783,5.27,0.01272,24.21,89.16999999999999
3784,25.66,0.02147,21.24,182.74
3785,25.02,0.01916,20.49,203.43
3786,7.61,0.01679,18.9,166.53
3787,19.42,0.0174,38.36,109.98
3788,16.6,0.02331,13.39,203.62
3789,7.97,0.00719,39.66,238.03
3790,29.51,0.0217,37.74,152.75
3791,10.37,0.0274,20.03,159.25
3792,6.68,0.00644,20.11,186.69
3793,19.87,0.00852,35.15,195.61
3794,23.47,0.02292,40.49,235.66
3795,5.81,0.01593,45.06,112.29
3796,21.47,0.01509,44.09,181.20000000000002
3797,18.31,0.00842,48.6,202.39
3798,7.58,0.01767,33.26,216.76999999999998
3799,9.31,0.00816,46.35,227.47
3800,19.2,0.01692,42.34,239.04
3801,12.41,0.02409,45.79,172.6
3802,28.46,0.01146,10.47,185.08
3803,25.47,0.01702,48.64,162.73000000000002
3804,29.59,0.0298,28.94,142.29
3805,11.49,0.02217,41.93,129.93
3806,29.24,0.02603,15.09,187.83
3807,15.78,0.01537,25.84,223.71
3808,13.69,0.0242,20.86,109.31
3809,6.26,0.00601,21.67,80.09
3810,6.32,0.00807,14.93,187.26000000000002
3811,22.3,0.01008,42.23,185.26
3812,16.45,0.01505,10.37,204.32
3813,10.66,0.02614,22.5,110.34
3814,20.35,0.01366,16.98,77.63
3815,11.32,0.02137,33.56,157.43
3816,19.44,0.02273,20.17,82.99000000000001
3817,13.98,0.01965,20.36,109.63
3818,25.59,0.01393,29.53,98.43
3819,25.52,0.01943,36.11,119.73
3820,16.93,0.01356,14.85,80.77
3821,13.77,0.0071,17.02,210.11
3822,14.06,0.02982,19.89,111.67
3823,25.14,0.00818,48.95,165.53
3824,13.2,0.00681,25.89,210.68
3825,10.23,0.02696,33.96,185.56
3826,7.12,0.01255,19.66,162.37
3827,16.67,0.02126,29.62,185.45000000000002
3828,17.05,0.01323,12.96,187.28
3829,26.02,0.01479,11.39,193.04000000000002
3830,10.53,0.01155,28.75,175.15
3831,14.52,0.01358,25.95,209.45
3832,25.21,0.01527,15.48,145.79
3833,25.59,0.02301,37.5,129.09
3834,14.62,0.01779,49.72,231.73
3835,16.48,0.02859,25.83,157.05
3836,12.58,0.00605,34.98,220.89999999999998
3837,28.31,0.01758,48.52,104.55000000000001
3838,7.97,0.01961,43.26,152.89
3839,28.34,0.028,28.54,220.70999999999998
3840,22.1,0.00623,39.5,126.95
3841,18.29,0.01934,15.13,206.35999999999999
3842,5.82,0.02634,30.48,223.57
3843,16.89,0.01105,21.16,203.48
3844,15.19,0.02691,16.45,151.0
3845,9.03,0.00548,27.05,174.09
3846,21.41,0.02331,15.24,195.68
3847,29.28,0.02833,37.96,204.34
3848,19.05,0.02143,28.25,172.76
3849,22.87,0.01598,31.25,228.59
3850,6.71,0.00612,15.86,168.70999999999998
3851,15.44,0.028,15.59,211.91
3852,7.91,0.01676,33.34,91.95
3853,20.32,0.00572,49.4,120.24000000000001
3854,28.46,0.02225,13.85,131.57
3855,21.54,0.01705,21.43,129.16
3856,6.92,0.00811,44.78,212.19
3857,13.87,0.01036,12.89,86.98
3858,18.77,0.00661,45.04,241.45
3859,15.08,0.01936,30.97,128.23000000000002
3860,25.84,0.02055,26.33,140.67000000000002
3861,25.37,0.01764,22.39,113.6
3862,20.3,0.02543,21.88,158.78
3863,14.34,0.02653,22.23,81.02
3864,11.38,0.02039,45.39,117.84
3865,7.65,0.00532,38.95,200.82
3866,13.87,0.02238,36.79,114.77000000000001
3867,15.33,0.01545,41.95,127.28
3868,21.9,0.01914,20.28,189.23
3869,21.45,0.02123,34.72,98.72
3870,6.75,0.01376,28.4,144.02
3871,14.88,0.02793,41.3,94.75999999999999
3872,9.54,0.00835,22.37,124.39
3873,8.92,0.02179,35.73,190.57999999999998
3874,25.68,0.00511,45.29,108.81
3875,6.05,0.02812,26.09,209.34
3876,15.48,0.00781,12.66,199.07999999999998
3877,9.21,0.00737,30.64,96.39
3878,26.98,0.01333,23.84,222.45000000000002
3879,18.93,0.01434,36.89,131.51999999999998
3880,10.78,0.01036,48.04,110.66
3881,17.56,0.01963,29.42,80.18
3882,23.29,0.01607,28.65,139.93
3883,28.95,0.00585,36.18,180.65
3884,10.51,0.01299,14.14,113.97
3885,27.15,0.02526,20.14,195.64999999999998
3886,28.36,0.02224,46.76,204.25
3887,27.91,0.02312,36.8,139.32
3888,20.89,0.02245,10.54,170.69
3889,20.75,0.01277,18.19,209.26
3890,15.08,0.00749,37.31,101.27000000000001
3891,23.81,0.01181,40.58,136.5
3892,18.28,0.02579,43.59,163.09
3893,21.94,0.02951,21.69,146.39000000000001
3894,15.71,0.01735,47.24,178.57000000000002
3895,23.29,0.00524,32.12,127.21000000000001
3896,25.61,0.0085,37.86,187.95
3897,8.66,0.01305,33.87,180.63
3898,25.82,0.01946,14.91,151.57999999999998
3899,18.51,0.00688,48.52,115.58000000000001
3900,26.12,0.02858,14.92,136.47
3901,15.78,0.01413,20.2,123.63000000000001
3902,14.48,0.02781,42.55,166.20999999999998
3903,27.88,0.02451,34.74,223.02
3904,11.28,0.02389,43.53,165.61
3905,26.11,0.02017,30.63,82.73
3906,17.1,0.02067,25.08,140.91
3907,17.85,0.02095,46.87,219.97
3908,12.71,0.02072,11.45,178.45999999999998
3909,19.33,0.01884,44.25,171.26
3910,13.13,0.02966,19.23,106.7
3911,5.98,0.02331,43.95,163.71
3912,11.8,0.02442,15.57,150.13
3913,5.16,0.02681,33.21,233.19
3914,29.46,0.01039,45.52,192.15
3915,29.14,0.0071,28.94,183.07999999999998
3916,14.88,0.01707,39.86,163.57999999999998
3917,23.21,0.01785,42.19,145.36
3918,13.65,0.02573,39.46,211.4
3919,21.78,0.01609,47.01,171.25
3920,25.14,0.01927,27.87,227.07
3921,28.67,0.01818,16.93,135.5
3922,15.01,0.00596,11.91,72.11
3923,24.58,0.02038,19.86,172.25
3924,11.65,0.0257,15.73,72.73
3925,29.76,0.00894,32.32,119.9
3926,5.64,0.01986,17.4,120.46000000000001
3927,20.09,0.01984,11.56,172.48
3928,21.49,0.0091,11.44,135.58
3929,22.2,0.00809,43.26,97.56
3930,8.01,0.0295,33.66,176.19
3931,28.46,0.01484,24.32,136.04
3932,9.53,0.01069,45.77,234.05
3933,20.57,0.00928,12.81,137.74
3934,10.57,0.02169,49.21,205.56
3935,12.68,0.02024,34.65,117.47999999999999
3936,18.66,0.02109,17.34,181.49
3937,15.43,0.0072,37.16,195.29999999999998
3938,9.01,0.02734,40.54,226.15
3939,9.27,0.01473,27.17,82.24000000000001
3940,15.45,0.01283,44.47,161.6
3941,23.93,0.01656,16.03,167.9
3942,27.45,0.01475,21.15,85.41999999999999
3943,7.1,0.02659,13.74,125.33
3944,14.83,0.02823,18.44,209.76
3945,7.51,0.01259,19.55,134.94
3946,5.41,0.0266,46.71,244.52
3947,21.54,0.02454,13.12,71.65
3948,20.06,0.02827,27.1,184.76999999999998
3949,9.08,0.01114,31.3,168.45000000000002
3950,10.85,0.01942,45.95,171.03
3951,5.59,0.01186,49.91,245.54
3952,25.87,0.0256,40.14,109.59
3953,29.37,0.00513,48.83,233.23000000000002
3954,8.39,0.01912,41.48,195.17
3955,10.79,0.01348,48.53,137.38
3956,26.71,0.01307,38.29,223.54
3957,28.16,0.02112,13.19,127.58
3958,15.49,0.02629,26.08,198.20999999999998
3959,6.27,0.02023,35.86,144.19
3960,5.98,0.02633,24.03,201.67
3961,19.35,0.01161,20.94,166.43
3962,14.82,0.01799,33.1,104.25999999999999
3963,5.72,0.01626,47.34,194.79
3964,19.58,0.00529,11.4,90.10000000000001
3965,5.28,0.01892,40.77,152.56
3966,24.68,0.02154,38.91,114.45
3967,12.66,0.0198,48.56,101.86
3968,6.01,0.02341,47.23,129.01
3969,19.71,0.01928,40.49,170.95000000000002
3970,14.94,0.00667,30.82,153.05
3971,29.35,0.00791,18.17,143.39
3972,18.6,0.01991,31.81,118.96000000000001
3973,11.88,0.01187,40.61,193.38
3974,22.74,0.00699,45.83,201.46999999999997
3975,11.79,0.01574,41.59,145.29000000000002
3976,27.61,0.01886,17.81,199.99
3977,14.37,0.01322,33.99,180.59
3978,18.75,0.02301,23.29,180.25
3979,6.26,0.02109,10.37,101.97
3980,15.65,0.01332,18.01,68.10000000000001
3981,25.81,0.02387,14.53,194.34
3982,25.14,0.02122,43.71,217.07000000000002
3983,10.61,0.02094,20.34,88.82000000000001
3984,10.65,0.01884,21.39,127.51
3985,25.43,0.00528,48.4,197.6
3986,28.26,0.02241,25.16,172.98
3987,7.38,0.0144,10.38,189.43
3988,16.25,0.02857,21.35,92.39000000000001
3989,13.44,0.02545,14.77,129.26
3990,26.77,0.01969,14.11,78.69
3991,7.09,0.0113,13.1,121.53999999999999
3992,10.28,0.01009,33.73,86.0
3993,23.81,0.01351,17.57,202.31
3994,6.28,0.01691,24.45,153.51
3995,17.31,0.0124,44.48,221.95
3996,16.05,0.01787,26.97,85.96000000000001
3997,13.36,0.00913,46.63,130.75
3998,14.86,0.02944,29.92,118.83
3999,18.25,0.0077,25.95,133.95
4000,9.03,0.0283,40.02,210.45000000000002
4001,19.3,0.02784,12.93,120.91
4002,25.14,0.01813,13.58,94.28
4003,24.0,0.02312,36.08,95.83
4004,8.85,0.0159,29.48,91.4
4005,8.73,0.02075,41.62,205.63
4006,11.7,0.01351,46.65,163.37
4007,14.03,0.01253,25.53,184.46
4008,15.21,0.01946,33.86,186.2
4009,21.99,0.01745,30.03,100.33
4010,6.42,0.01949,49.26,120.69
4011,5.87,0.01217,43.24,206.54000000000002
4012,14.8,0.01417,46.47,204.66
4013,22.43,0.0071,20.17,126.87
4014,9.84,0.00631,40.9,102.50999999999999
4015,21.04,0.01134,20.62,72.43
4016,11.5,0.00686,18.35,111.57
4017,27.15,0.00759,47.77,99.15
4018,27.39,0.02532,10.77,95.28
4019,12.43,0.00597,48.62,161.55
4020,10.75,0.02147,15.97,84.17999999999999
4021,15.28,0.01181,42.78,108.42
4022,11.01,0.02679,21.04,205.51
4023,21.81,0.01712,24.03,161.85
4024,25.65,0.01264,18.67,208.83999999999997
4025,21.83,0.01794,33.42,135.29000000000002
4026,25.61,0.01455,23.92,175.49
4027,14.92,0.01911,36.3,117.0
4028,8.91,0.00786,10.63,153.38
4029,23.45,0.02992,12.57,82.00999999999999
4030,14.01,0.01564,13.99,64.3
4031,21.78,0.01371,26.76,216.48999999999998
4032,11.77,0.02276,42.59,175.82
4033,7.03,0.0141,45.53,234.57
4034,29.81,0.02583,19.79,119.85999999999999
4035,8.91,0.01636,32.97,132.14
4036,29.71,0.02299,40.73,150.82999999999998
4037,29.43,0.00769,21.55,177.46
4038,24.85,0.02615,26.36,161.23000000000002
4039,21.49,0.02339,30.96,219.76000000000002
4040,19.45,0.01029,15.39,69.21000000000001
4041,26.65,0.00863,11.04,167.26999999999998
4042,12.24,0.01291,16.11,115.66
4043,16.69,0.0294,35.07,112.11000000000001
4044,20.48,0.01142,12.94,139.5
4045,15.28,0.0164,17.59,143.35
4046,15.69,0.00575,23.51,94.06
4047,13.26,0.01493,13.11,93.39
4048,19.11,0.01928,17.67,128.89
4049,26.26,0.02883,46.45,157.76999999999998
4050,10.04,0.01792,10.77,108.39999999999999
4051,28.36,0.02548,36.14,108.42
4052,22.23,0.01868,25.38,76.03999999999999
4053,25.58,0.00602,36.91,232.45
4054,18.9,0.01288,33.55,225.07
4055,24.49,0.01939,18.94,141.49
